Gender,Age,Ethnicity,Location,Income,,,,,,,,,
1,13,1,1,0,,,,,,,,,
0,67,1,1,0,,,,,,,,,
1,47,0,1,260000,,,,,,,,,
0,46,0,1,150000,,,,,,,,,
1,14,0,1,0,,,,,,,,,
1,12,0,1,0,,,,,,,,,
1,8,0,1,0,,,,,,,,,
0,68,1,1,0,,,,,,,,,
1,68,1,1,0,,,,,,,,,
0,39,0,0,20000,,,,,,,,,
1,47,0,0,19924,,,,,,,,,
0,21,0,0,2000,,,,,,,,,
1,34,0,1,35440,,,,,,,,,
0,42,0,1,135000,,,,,,,,,
0,10,0,1,0,,,,,,,,,
0,11,0,1,0,,,,,,,,,
1,15,0,1,0,,,,,,,,,
1,10,0,1,0,,,,,,,,,
1,8,0,1,0,,,,,,,,,
0,18,0,0,22000,,,,,,,,,
0,26,1,1,47000,,,,,,,,,
0,50,0,1,55000,,,,,,,,,
1,46,0,1,29000,,,,,,,,,
1,21,0,1,28000,,,,,,,,,
1,43,0,0,40000,,,,,,,,,
0,55,0,0,100000,,,,,,,,,
1,6,0,0,0,,,,,,,,,
0,3,0,0,0,,,,,,,,,
1,50,0,0,22000,,,,,,,,,
0,57,0,0,80000,,,,,,,,,
0,44,0,1,23000,,,,,,,,,
1,53,0,1,0,,,,,,,,,
1,78,0,1,0,,,,,,,,,
1,17,0,1,2000,,,,,,,,,
0,16,0,1,2400,,,,,,,,,
0,16,0,1,0,,,,,,,,,
1,68,0,1,0,,,,,,,,,
1,50,1,1,100000,,,,,,,,,
0,52,1,1,62000,,,,,,,,,
0,22,1,1,0,,,,,,,,,
0,20,1,1,1600,,,,,,,,,
0,15,1,1,0,,,,,,,,,
0,69,0,1,0,,,,,,,,,
1,64,0,1,0,,,,,,,,,
1,70,0,1,64000,,,,,,,,,
0,71,0,1,0,,,,,,,,,
1,27,0,1,20000,,,,,,,,,
1,85,0,0,0,,,,,,,,,
0,72,0,0,0,,,,,,,,,
0,28,0,0,23040,,,,,,,,,
1,46,1,0,30000,,,,,,,,,
1,23,1,0,0,,,,,,,,,
1,23,1,0,0,,,,,,,,,
1,56,0,1,53000,,,,,,,,,
0,63,0,1,42000,,,,,,,,,
1,4,0,1,0,,,,,,,,,
1,66,0,0,104002,,,,,,,,,
0,49,1,1,0,,,,,,,,,
0,77,0,1,0,,,,,,,,,
1,72,0,1,0,,,,,,,,,
0,29,2,1,72000,,,,,,,,,
1,29,0,1,20000,,,,,,,,,
0,29,0,1,45000,,,,,,,,,
1,5,0,1,0,,,,,,,,,
0,34,0,1,24000,,,,,,,,,
0,71,0,0,30000,,,,,,,,,
0,30,3,1,96000,,,,,,,,,
0,9,3,1,0,,,,,,,,,
1,7,3,1,0,,,,,,,,,
1,6,3,1,0,,,,,,,,,
1,25,0,1,0,,,,,,,,,
1,6,3,1,0,,,,,,,,,
0,42,0,1,0,,,,,,,,,
1,45,0,1,0,,,,,,,,,
1,11,0,1,0,,,,,,,,,
0,33,4,0,20000,,,,,,,,,
0,50,0,0,75000,,,,,,,,,
0,32,3,1,24000,,,,,,,,,
1,23,3,1,20000,,,,,,,,,
0,8,3,1,0,,,,,,,,,
1,6,3,1,0,,,,,,,,,
1,69,0,1,0,,,,,,,,,
0,41,0,0,50000,,,,,,,,,
1,36,0,0,0,,,,,,,,,
1,13,0,0,0,,,,,,,,,
1,9,0,0,0,,,,,,,,,
0,6,0,0,0,,,,,,,,,
1,4,0,0,0,,,,,,,,,
1,27,0,1,0,,,,,,,,,
1,5,0,1,0,,,,,,,,,
0,27,0,1,70000,,,,,,,,,
0,60,3,1,27000,,,,,,,,,
1,56,0,1,27000,,,,,,,,,
1,30,0,1,32000,,,,,,,,,
0,28,0,1,40000,,,,,,,,,
1,13,0,1,0,,,,,,,,,
1,11,0,1,0,,,,,,,,,
1,9,0,1,0,,,,,,,,,
1,79,0,0,0,,,,,,,,,
1,31,1,0,46200,,,,,,,,,
1,47,0,0,15000,,,,,,,,,
1,21,0,1,0,,,,,,,,,
1,23,0,1,0,,,,,,,,,
0,31,0,1,72000,,,,,,,,,
0,32,0,1,33000,,,,,,,,,
0,30,0,1,15000,,,,,,,,,
1,73,1,1,0,,,,,,,,,
0,72,1,1,0,,,,,,,,,
0,28,1,1,15000,,,,,,,,,
1,28,1,0,3300,,,,,,,,,
1,35,0,0,0,,,,,,,,,
1,6,0,0,0,,,,,,,,,
1,4,0,0,0,,,,,,,,,
1,45,0,1,7800,,,,,,,,,
0,44,0,1,124000,,,,,,,,,
1,9,0,1,0,,,,,,,,,
0,9,0,1,0,,,,,,,,,
0,9,0,1,0,,,,,,,,,
1,8,0,1,0,,,,,,,,,
1,4,0,1,0,,,,,,,,,
1,76,1,1,0,,,,,,,,,
0,15,1,1,0,,,,,,,,,
1,41,1,1,30000,,,,,,,,,
0,80,0,1,0,,,,,,,,,
1,80,0,1,0,,,,,,,,,
0,73,0,1,0,,,,,,,,,
1,72,0,1,0,,,,,,,,,
0,38,0,0,70000,,,,,,,,,
1,39,0,0,45000,,,,,,,,,
1,19,0,0,0,,,,,,,,,
1,18,0,0,0,,,,,,,,,
0,53,0,0,4000,,,,,,,,,
1,51,0,0,9600,,,,,,,,,
1,70,0,0,0,,,,,,,,,
1,43,0,0,0,,,,,,,,,
0,44,0,0,33500,,,,,,,,,
1,20,0,0,4000,,,,,,,,,
1,16,0,0,0,,,,,,,,,
1,37,0,0,61000,,,,,,,,,
0,37,0,0,1099999,,,,,,,,,
1,12,0,0,0,,,,,,,,,
0,10,0,0,0,,,,,,,,,
1,9,0,0,0,,,,,,,,,
1,40,0,0,20000,,,,,,,,,
0,19,0,0,0,,,,,,,,,
1,16,0,0,0,,,,,,,,,
1,23,0,0,0,,,,,,,,,
1,3,0,0,0,,,,,,,,,
1,2,0,0,0,,,,,,,,,
0,85,0,1,0,,,,,,,,,
1,72,0,1,52000,,,,,,,,,
1,45,1,1,0,,,,,,,,,
1,57,1,0,42000,,,,,,,,,
0,63,1,0,35000,,,,,,,,,
0,39,0,0,48000,,,,,,,,,
1,30,0,0,35000,,,,,,,,,
0,3,0,0,0,,,,,,,,,
1,77,0,0,0,,,,,,,,,
1,59,1,1,0,,,,,,,,,
1,85,1,1,0,,,,,,,,,
1,60,1,1,48000,,,,,,,,,
0,30,1,1,0,,,,,,,,,
0,59,0,1,0,,,,,,,,,
1,55,0,1,0,,,,,,,,,
1,26,0,1,18000,,,,,,,,,
0,29,0,1,50000,,,,,,,,,
0,80,0,1,0,,,,,,,,,
1,85,0,1,0,,,,,,,,,
0,27,0,0,40000,,,,,,,,,
1,27,0,0,26000,,,,,,,,,
1,6,0,0,0,,,,,,,,,
1,85,0,1,0,,,,,,,,,
1,68,0,0,0,,,,,,,,,
0,69,0,0,0,,,,,,,,,
1,24,1,1,10000,,,,,,,,,
1,85,0,0,0,,,,,,,,,
1,66,0,0,0,,,,,,,,,
1,52,1,0,75000,,,,,,,,,
0,57,1,0,35000,,,,,,,,,
0,56,0,0,400000,,,,,,,,,
0,34,3,1,0,,,,,,,,,
1,34,0,1,0,,,,,,,,,
0,11,3,1,0,,,,,,,,,
0,7,3,1,0,,,,,,,,,
0,64,0,0,30000,,,,,,,,,
1,60,0,0,53000,,,,,,,,,
0,59,0,1,75000,,,,,,,,,
1,60,0,1,12000,,,,,,,,,
1,20,0,1,5000,,,,,,,,,
1,24,1,1,36000,,,,,,,,,
0,85,0,1,0,,,,,,,,,
1,80,0,1,0,,,,,,,,,
1,46,0,1,-9999,,,,,,,,,
0,25,0,1,0,,,,,,,,,
0,20,0,1,0,,,,,,,,,
0,15,0,1,0,,,,,,,,,
1,57,5,0,0,,,,,,,,,
0,57,1,0,0,,,,,,,,,
1,69,0,1,0,,,,,,,,,
0,71,0,1,0,,,,,,,,,
0,24,0,0,1099999,,,,,,,,,
1,21,0,0,0,,,,,,,,,
1,49,0,1,36000,,,,,,,,,
0,54,0,1,126000,,,,,,,,,
1,22,0,1,5625,,,,,,,,,
0,70,1,1,0,,,,,,,,,
1,69,1,1,0,,,,,,,,,
0,44,0,1,0,,,,,,,,,
1,56,0,1,0,,,,,,,,,
0,57,0,1,110000,,,,,,,,,
0,28,0,1,0,,,,,,,,,
0,64,0,1,1500,,,,,,,,,
1,53,0,1,45000,,,,,,,,,
0,58,0,0,75000,,,,,,,,,
1,60,3,1,28000,,,,,,,,,
0,47,3,1,50000,,,,,,,,,
0,77,0,0,0,,,,,,,,,
1,49,1,1,13500,,,,,,,,,
1,25,1,1,15000,,,,,,,,,
0,7,1,1,0,,,,,,,,,
0,1,1,1,0,,,,,,,,,
1,54,1,0,0,,,,,,,,,
0,47,1,0,50000,,,,,,,,,
1,80,1,1,0,,,,,,,,,
0,31,1,0,42502,,,,,,,,,
1,29,1,0,22002,,,,,,,,,
0,47,1,1,18000,,,,,,,,,
0,37,0,1,140000,,,,,,,,,
1,33,0,1,34000,,,,,,,,,
1,68,0,1,0,,,,,,,,,
0,40,0,1,93000,,,,,,,,,
1,40,0,1,10000,,,,,,,,,
0,5,0,1,0,,,,,,,,,
0,7,0,1,0,,,,,,,,,
0,8,0,1,0,,,,,,,,,
1,53,0,1,23000,,,,,,,,,
0,53,0,1,28000,,,,,,,,,
1,60,3,1,12075,,,,,,,,,
1,61,0,1,80600,,,,,,,,,
0,49,0,1,60000,,,,,,,,,
1,52,0,1,130000,,,,,,,,,
0,68,1,0,0,,,,,,,,,
1,85,1,1,0,,,,,,,,,
1,62,0,1,0,,,,,,,,,
1,20,0,1,0,,,,,,,,,
0,1,0,1,0,,,,,,,,,
1,0,0,1,0,,,,,,,,,
1,41,0,1,50002,,,,,,,,,
0,42,0,1,48000,,,,,,,,,
1,49,0,0,0,,,,,,,,,
0,46,0,0,0,,,,,,,,,
0,40,0,0,60000,,,,,,,,,
1,80,0,1,0,,,,,,,,,
1,79,0,0,0,,,,,,,,,
0,29,5,0,44000,,,,,,,,,
1,20,5,0,41000,,,,,,,,,
1,61,1,1,12000,,,,,,,,,
0,68,1,1,0,,,,,,,,,
1,70,1,1,0,,,,,,,,,
1,25,3,1,0,,,,,,,,,
0,25,3,1,40000,,,,,,,,,
1,4,3,1,0,,,,,,,,,
0,2,3,1,0,,,,,,,,,
1,30,3,0,12760,,,,,,,,,
0,29,3,0,22880,,,,,,,,,
0,12,3,0,0,,,,,,,,,
0,8,3,0,0,,,,,,,,,
0,2,3,0,0,,,,,,,,,
0,85,1,1,0,,,,,,,,,
1,85,1,1,0,,,,,,,,,
1,62,1,0,0,,,,,,,,,
0,64,1,0,36000,,,,,,,,,
0,24,1,1,22000,,,,,,,,,
1,65,0,1,0,,,,,,,,,
1,63,0,0,0,,,,,,,,,
0,57,0,0,0,,,,,,,,,
0,15,0,0,0,,,,,,,,,
0,43,0,0,0,,,,,,,,,
0,69,0,0,0,,,,,,,,,
0,71,0,1,0,,,,,,,,,
1,62,0,1,0,,,,,,,,,
1,18,3,1,5000,,,,,,,,,
1,50,3,1,61000,,,,,,,,,
1,44,1,1,2400,,,,,,,,,
1,10,1,1,0,,,,,,,,,
0,44,0,1,75000,,,,,,,,,
1,49,0,1,0,,,,,,,,,
0,31,1,1,29120,,,,,,,,,
1,29,1,1,29000,,,,,,,,,
1,73,5,0,0,,,,,,,,,
0,80,0,0,0,,,,,,,,,
0,37,0,0,30000,,,,,,,,,
1,28,0,0,28000,,,,,,,,,
0,17,0,0,0,,,,,,,,,
0,14,0,0,0,,,,,,,,,
1,48,1,1,15000,,,,,,,,,
0,58,0,0,70000,,,,,,,,,
0,62,0,0,24960,,,,,,,,,
0,52,0,0,33000,,,,,,,,,
1,85,0,0,0,,,,,,,,,
1,38,1,1,16000,,,,,,,,,
1,6,1,1,0,,,,,,,,,
1,14,1,1,0,,,,,,,,,
0,17,1,1,0,,,,,,,,,
1,62,1,1,22000,,,,,,,,,
0,5,1,1,0,,,,,,,,,
0,52,1,1,88000,,,,,,,,,
1,47,0,1,134150,,,,,,,,,
1,79,0,0,0,,,,,,,,,
1,53,0,0,4000,,,,,,,,,
0,62,0,0,0,,,,,,,,,
1,61,0,0,0,,,,,,,,,
1,38,1,1,8000,,,,,,,,,
0,52,4,1,120000,,,,,,,,,
1,80,0,1,0,,,,,,,,,
0,16,0,1,0,,,,,,,,,
1,54,0,1,60000,,,,,,,,,
0,59,0,1,53000,,,,,,,,,
1,35,0,1,0,,,,,,,,,
1,29,0,1,0,,,,,,,,,
1,7,0,1,0,,,,,,,,,
1,6,0,1,0,,,,,,,,,
0,50,0,1,14000,,,,,,,,,
1,44,0,1,45000,,,,,,,,,
0,17,0,1,10000,,,,,,,,,
1,49,0,1,28916,,,,,,,,,
1,21,0,1,0,,,,,,,,,
1,16,0,1,600,,,,,,,,,
0,58,0,1,170000,,,,,,,,,
1,52,0,1,60000,,,,,,,,,
1,30,0,1,22000,,,,,,,,,
0,37,1,1,25000,,,,,,,,,
0,23,0,1,25200,,,,,,,,,
0,70,0,0,0,,,,,,,,,
0,40,0,0,40000,,,,,,,,,
1,60,0,1,47000,,,,,,,,,
1,35,0,1,35000,,,,,,,,,
0,65,0,0,7000,,,,,,,,,
1,68,0,0,0,,,,,,,,,
1,8,0,0,0,,,,,,,,,
1,72,0,1,13000,,,,,,,,,
1,35,1,1,75000,,,,,,,,,
1,38,3,0,0,,,,,,,,,
0,32,3,0,12000,,,,,,,,,
1,12,3,0,0,,,,,,,,,
0,9,3,0,0,,,,,,,,,
0,1,3,0,0,,,,,,,,,
1,40,0,0,55000,,,,,,,,,
0,43,0,0,85000,,,,,,,,,
1,5,5,0,0,,,,,,,,,
0,40,0,1,75000,,,,,,,,,
1,61,0,1,0,,,,,,,,,
1,41,0,0,60000,,,,,,,,,
0,13,0,0,0,,,,,,,,,
1,7,0,0,0,,,,,,,,,
0,11,0,0,0,,,,,,,,,
0,48,4,0,33280,,,,,,,,,
1,48,4,0,50000,,,,,,,,,
0,57,1,1,20000,,,,,,,,,
1,56,1,1,90000,,,,,,,,,
1,49,1,1,0,,,,,,,,,
0,26,1,1,0,,,,,,,,,
1,62,1,1,38000,,,,,,,,,
0,22,1,1,2000,,,,,,,,,
0,22,1,1,0,,,,,,,,,
0,61,0,1,0,,,,,,,,,
1,62,0,0,0,,,,,,,,,
1,24,0,1,19000,,,,,,,,,
0,47,0,0,24000,,,,,,,,,
0,26,0,1,45000,,,,,,,,,
1,27,0,1,28000,,,,,,,,,
1,7,0,1,0,,,,,,,,,
1,8,0,1,0,,,,,,,,,
1,76,0,1,0,,,,,,,,,
0,77,0,1,0,,,,,,,,,
1,68,0,1,0,,,,,,,,,
1,33,1,1,29000,,,,,,,,,
0,33,1,1,14000,,,,,,,,,
1,32,3,1,0,,,,,,,,,
0,35,3,1,25000,,,,,,,,,
0,14,3,1,0,,,,,,,,,
0,9,3,1,0,,,,,,,,,
1,5,3,1,0,,,,,,,,,
1,5,3,1,0,,,,,,,,,
0,66,0,0,0,,,,,,,,,
1,59,0,0,0,,,,,,,,,
0,40,0,0,0,,,,,,,,,
1,33,0,0,0,,,,,,,,,
1,37,0,0,0,,,,,,,,,
0,37,0,0,0,,,,,,,,,
1,33,0,0,0,,,,,,,,,
0,1,0,0,0,,,,,,,,,
1,10,5,0,0,,,,,,,,,
1,6,0,0,0,,,,,,,,,
1,39,3,0,0,,,,,,,,,
1,12,3,0,0,,,,,,,,,
1,14,3,0,0,,,,,,,,,
1,57,0,1,48002,,,,,,,,,
1,55,0,1,13002,,,,,,,,,
0,30,0,0,35000,,,,,,,,,
1,33,0,0,6000,,,,,,,,,
0,7,0,0,0,,,,,,,,,
0,7,0,0,0,,,,,,,,,
0,1,0,0,0,,,,,,,,,
0,49,0,1,72000,,,,,,,,,
1,48,0,1,0,,,,,,,,,
0,17,0,1,3302,,,,,,,,,
1,13,0,1,0,,,,,,,,,
1,80,0,1,0,,,,,,,,,
0,61,0,1,150000,,,,,,,,,
1,58,0,1,0,,,,,,,,,
0,16,0,1,0,,,,,,,,,
1,50,1,1,48001,,,,,,,,,
1,19,1,1,2500,,,,,,,,,
1,11,1,1,0,,,,,,,,,
1,63,3,1,0,,,,,,,,,
0,28,3,1,27040,,,,,,,,,
0,3,3,1,0,,,,,,,,,
0,4,3,1,0,,,,,,,,,
1,53,0,0,74000,,,,,,,,,
0,56,0,0,51000,,,,,,,,,
0,15,0,0,0,,,,,,,,,
0,79,0,1,0,,,,,,,,,
1,63,0,1,0,,,,,,,,,
0,38,0,1,0,,,,,,,,,
0,44,0,1,0,,,,,,,,,
0,42,0,1,20000,,,,,,,,,
1,42,0,1,0,,,,,,,,,
0,19,0,1,0,,,,,,,,,
1,20,0,1,0,,,,,,,,,
1,22,5,1,0,,,,,,,,,
1,58,0,1,0,,,,,,,,,
1,31,3,1,14000,,,,,,,,,
0,0,3,1,0,,,,,,,,,
1,7,3,1,0,,,,,,,,,
1,31,1,0,2000,,,,,,,,,
0,6,1,0,0,,,,,,,,,
0,5,1,0,0,,,,,,,,,
0,60,1,1,0,,,,,,,,,
1,46,0,1,0,,,,,,,,,
0,52,0,1,0,,,,,,,,,
1,68,1,1,0,,,,,,,,,
1,49,0,0,0,,,,,,,,,
0,53,0,0,0,,,,,,,,,
1,40,3,1,10800,,,,,,,,,
0,23,3,1,29000,,,,,,,,,
0,23,1,1,50000,,,,,,,,,
1,27,3,1,3960,,,,,,,,,
1,0,3,1,0,,,,,,,,,
0,54,1,1,33000,,,,,,,,,
1,55,1,1,50000,,,,,,,,,
1,23,1,1,20000,,,,,,,,,
0,15,1,1,0,,,,,,,,,
0,58,0,1,45002,,,,,,,,,
1,60,0,1,40000,,,,,,,,,
0,57,1,0,0,,,,,,,,,
1,28,3,1,0,,,,,,,,,
0,31,3,1,95000,,,,,,,,,
1,4,3,1,0,,,,,,,,,
1,4,3,1,0,,,,,,,,,
1,65,0,0,0,,,,,,,,,
0,57,0,0,70000,,,,,,,,,
1,46,0,1,30000,,,,,,,,,
0,49,0,1,67000,,,,,,,,,
1,14,2,1,0,,,,,,,,,
1,24,3,0,17000,,,,,,,,,
0,24,0,0,47000,,,,,,,,,
0,6,3,0,0,,,,,,,,,
1,24,0,0,8000,,,,,,,,,
0,23,0,0,30000,,,,,,,,,
0,0,0,0,0,,,,,,,,,
1,80,1,1,0,,,,,,,,,
1,65,0,1,33000,,,,,,,,,
0,43,5,0,50000,,,,,,,,,
0,16,5,0,0,,,,,,,,,
1,39,0,0,50000,,,,,,,,,
1,56,1,1,0,,,,,,,,,
1,51,1,0,0,,,,,,,,,
0,60,1,0,61000,,,,,,,,,
0,53,0,1,101000,,,,,,,,,
0,27,1,1,38000,,,,,,,,,
1,71,3,0,0,,,,,,,,,
0,30,3,0,4375,,,,,,,,,
0,66,0,0,0,,,,,,,,,
1,65,0,0,16000,,,,,,,,,
1,47,1,1,89000,,,,,,,,,
0,48,0,0,97000,,,,,,,,,
1,47,0,0,45000,,,,,,,,,
0,24,0,0,35000,,,,,,,,,
1,18,0,0,4500,,,,,,,,,
1,69,1,1,52000,,,,,,,,,
0,38,1,1,43000,,,,,,,,,
1,37,1,1,42000,,,,,,,,,
0,6,1,1,0,,,,,,,,,
0,4,1,1,0,,,,,,,,,
1,80,0,1,0,,,,,,,,,
1,85,1,1,0,,,,,,,,,
1,56,0,1,0,,,,,,,,,
0,58,0,1,60000,,,,,,,,,
1,41,0,1,27000,,,,,,,,,
0,42,0,1,58000,,,,,,,,,
1,8,0,1,0,,,,,,,,,
1,6,0,1,0,,,,,,,,,
0,39,0,1,115000,,,,,,,,,
1,40,0,1,54000,,,,,,,,,
1,14,0,1,0,,,,,,,,,
1,38,0,1,0,,,,,,,,,
0,21,1,1,25840,,,,,,,,,
1,61,1,1,0,,,,,,,,,
1,18,1,1,3000,,,,,,,,,
0,60,1,0,0,,,,,,,,,
1,32,3,1,35000,,,,,,,,,
1,51,3,1,40000,,,,,,,,,
1,2,3,1,0,,,,,,,,,
0,32,2,1,85000,,,,,,,,,
0,30,0,1,59000,,,,,,,,,
0,20,0,1,14000,,,,,,,,,
1,40,0,1,60000,,,,,,,,,
1,50,0,1,69000,,,,,,,,,
0,38,3,1,23400,,,,,,,,,
0,37,3,1,14000,,,,,,,,,
1,36,1,0,0,,,,,,,,,
0,13,1,0,0,,,,,,,,,
0,9,1,0,0,,,,,,,,,
0,54,1,0,0,,,,,,,,,
1,35,1,0,22000,,,,,,,,,
0,14,1,0,0,,,,,,,,,
1,15,1,0,0,,,,,,,,,
1,76,1,0,0,,,,,,,,,
0,80,1,0,0,,,,,,,,,
1,66,0,1,0,,,,,,,,,
0,38,0,1,17000,,,,,,,,,
1,36,0,1,60000,,,,,,,,,
0,8,0,1,0,,,,,,,,,
1,56,0,0,15000,,,,,,,,,
0,17,0,0,1000,,,,,,,,,
1,34,0,0,60000,,,,,,,,,
0,12,0,0,0,,,,,,,,,
1,58,0,1,0,,,,,,,,,
1,57,1,1,54000,,,,,,,,,
0,55,1,1,0,,,,,,,,,
1,28,1,1,11700,,,,,,,,,
0,17,1,1,140,,,,,,,,,
1,13,1,1,0,,,,,,,,,
0,12,3,1,0,,,,,,,,,
0,11,1,1,0,,,,,,,,,
1,7,1,1,0,,,,,,,,,
1,6,1,1,0,,,,,,,,,
1,21,1,1,2400,,,,,,,,,
1,85,0,0,0,,,,,,,,,
0,64,5,0,0,,,,,,,,,
0,30,5,0,0,,,,,,,,,
0,85,0,0,0,,,,,,,,,
0,80,0,0,25000,,,,,,,,,
1,79,2,0,0,,,,,,,,,
1,45,0,1,0,,,,,,,,,
1,49,0,1,0,,,,,,,,,
0,73,0,1,0,,,,,,,,,
1,70,0,1,0,,,,,,,,,
0,31,0,1,0,,,,,,,,,
0,22,0,1,32000,,,,,,,,,
1,26,5,1,7000,,,,,,,,,
0,5,5,1,0,,,,,,,,,
0,1,5,1,0,,,,,,,,,
0,46,0,1,0,,,,,,,,,
1,47,0,1,0,,,,,,,,,
0,17,0,1,0,,,,,,,,,
1,26,1,0,3300,,,,,,,,,
1,72,1,1,0,,,,,,,,,
0,52,1,1,0,,,,,,,,,
0,54,1,1,0,,,,,,,,,
1,29,3,1,0,,,,,,,,,
0,14,3,1,0,,,,,,,,,
0,12,3,1,0,,,,,,,,,
1,7,3,1,0,,,,,,,,,
0,35,3,1,14000,,,,,,,,,
0,0,3,1,0,,,,,,,,,
0,57,1,0,0,,,,,,,,,
0,44,0,1,72000,,,,,,,,,
1,46,0,1,0,,,,,,,,,
0,17,0,1,0,,,,,,,,,
0,11,0,1,0,,,,,,,,,
1,27,1,1,15000,,,,,,,,,
1,65,1,1,0,,,,,,,,,
0,66,1,1,0,,,,,,,,,
1,20,1,1,25000,,,,,,,,,
0,1,1,1,0,,,,,,,,,
0,73,0,0,0,,,,,,,,,
1,73,0,0,0,,,,,,,,,
1,50,0,1,0,,,,,,,,,
0,50,0,1,250000,,,,,,,,,
1,18,0,1,0,,,,,,,,,
1,33,1,0,55900,,,,,,,,,
1,19,1,0,2300,,,,,,,,,
0,22,1,0,40000,,,,,,,,,
0,13,1,0,0,,,,,,,,,
0,50,0,1,160000,,,,,,,,,
1,47,0,1,58000,,,,,,,,,
0,7,0,1,0,,,,,,,,,
1,62,1,1,0,,,,,,,,,
1,19,1,1,0,,,,,,,,,
0,80,0,0,0,,,,,,,,,
1,74,0,0,28000,,,,,,,,,
1,23,1,0,14000,,,,,,,,,
0,3,1,0,0,,,,,,,,,
0,59,0,1,200000,,,,,,,,,
0,49,0,0,50000,,,,,,,,,
1,62,0,0,0,,,,,,,,,
1,49,1,1,55000,,,,,,,,,
1,16,1,1,0,,,,,,,,,
0,42,0,1,100000,,,,,,,,,
1,37,0,1,78000,,,,,,,,,
1,12,0,1,0,,,,,,,,,
1,8,0,1,0,,,,,,,,,
0,80,1,1,0,,,,,,,,,
0,50,0,1,50000,,,,,,,,,
1,63,0,1,3000,,,,,,,,,
1,30,1,1,37000,,,,,,,,,
1,11,1,1,0,,,,,,,,,
1,9,1,1,0,,,,,,,,,
0,46,1,1,0,,,,,,,,,
1,38,1,1,35000,,,,,,,,,
0,38,3,0,32002,,,,,,,,,
0,50,3,0,38000,,,,,,,,,
0,30,3,0,39000,,,,,,,,,
0,31,1,1,0,,,,,,,,,
1,31,1,1,0,,,,,,,,,
1,52,1,1,0,,,,,,,,,
1,73,1,1,0,,,,,,,,,
1,27,1,1,7200,,,,,,,,,
0,80,0,0,0,,,,,,,,,
1,76,0,0,0,,,,,,,,,
0,49,0,1,124000,,,,,,,,,
1,48,0,1,38000,,,,,,,,,
1,17,0,1,0,,,,,,,,,
0,55,1,1,0,,,,,,,,,
1,44,1,0,24336,,,,,,,,,
0,50,1,0,27300,,,,,,,,,
0,33,0,0,56000,,,,,,,,,
1,36,0,0,100000,,,,,,,,,
0,9,0,0,0,,,,,,,,,
0,7,0,0,0,,,,,,,,,
1,29,0,0,36000,,,,,,,,,
0,32,0,0,27000,,,,,,,,,
1,8,0,0,0,,,,,,,,,
1,6,0,0,0,,,,,,,,,
0,0,0,0,0,,,,,,,,,
0,32,1,1,0,,,,,,,,,
0,60,1,0,0,,,,,,,,,
1,56,1,0,40000,,,,,,,,,
1,37,1,1,95000,,,,,,,,,
1,77,0,1,0,,,,,,,,,
0,41,0,1,60000,,,,,,,,,
1,41,0,1,135000,,,,,,,,,
0,8,0,1,0,,,,,,,,,
1,63,0,1,40000,,,,,,,,,
0,62,0,1,10000,,,,,,,,,
1,19,1,1,14000,,,,,,,,,
1,26,0,1,25000,,,,,,,,,
0,69,0,0,15000,,,,,,,,,
1,67,0,0,20000,,,,,,,,,
0,73,1,1,0,,,,,,,,,
1,43,1,1,0,,,,,,,,,
1,36,1,1,10400,,,,,,,,,
0,2,1,1,0,,,,,,,,,
0,14,1,1,0,,,,,,,,,
0,77,0,1,0,,,,,,,,,
1,71,0,1,5000,,,,,,,,,
1,80,0,0,0,,,,,,,,,
1,64,1,0,0,,,,,,,,,
1,29,1,0,50000,,,,,,,,,
1,34,1,0,14000,,,,,,,,,
0,39,0,0,120000,,,,,,,,,
1,36,0,0,10000,,,,,,,,,
0,14,0,0,0,,,,,,,,,
1,13,0,0,0,,,,,,,,,
1,24,0,1,0,,,,,,,,,
1,77,0,1,0,,,,,,,,,
0,58,0,1,0,,,,,,,,,
1,53,0,1,0,,,,,,,,,
0,73,5,0,0,,,,,,,,,
0,48,0,1,35000,,,,,,,,,
1,50,2,1,160000,,,,,,,,,
0,14,2,1,0,,,,,,,,,
1,11,2,1,0,,,,,,,,,
0,34,0,1,0,,,,,,,,,
1,37,0,1,5000,,,,,,,,,
0,5,0,1,0,,,,,,,,,
1,4,0,1,0,,,,,,,,,
1,62,0,1,70000,,,,,,,,,
0,40,0,1,0,,,,,,,,,
0,12,0,1,0,,,,,,,,,
0,39,4,0,2300,,,,,,,,,
1,64,4,0,140000,,,,,,,,,
0,80,1,0,0,,,,,,,,,
0,50,1,0,45000,,,,,,,,,
0,39,3,1,80000,,,,,,,,,
1,34,3,1,0,,,,,,,,,
1,14,3,1,0,,,,,,,,,
1,46,0,1,40000,,,,,,,,,
0,25,0,1,29000,,,,,,,,,
0,15,0,1,0,,,,,,,,,
0,58,0,1,38000,,,,,,,,,
1,46,0,1,25000,,,,,,,,,
1,77,0,1,0,,,,,,,,,
0,80,0,1,0,,,,,,,,,
0,50,2,1,18000,,,,,,,,,
1,46,2,1,58000,,,,,,,,,
1,14,2,1,0,,,,,,,,,
1,70,1,0,1500,,,,,,,,,
1,7,1,0,0,,,,,,,,,
1,8,1,0,0,,,,,,,,,
0,33,0,0,30000,,,,,,,,,
1,26,0,0,16416,,,,,,,,,
0,14,0,0,0,,,,,,,,,
0,3,0,0,0,,,,,,,,,
0,1,0,0,0,,,,,,,,,
1,23,0,1,18000,,,,,,,,,
